tag	chr	start	end	ID	Name	Note
2359317	1	2361799	2363814	Os01g05020	Os01g05020	expressed protein
2362199	1	2369529	2371316	Os01g05040	Os01g05040	expressed protein
2362199	1	2372323	2374066	Os01g05050	Os01g05050	mitochondrial glycoprotein%2C putative%2C expressed
2362199	1	2374472	2376768	Os01g05060	Os01g05060	mitochondrial glycoprotein%2C putative%2C expressed
2374723	1	2377322	2377980	Os01g05064	Os01g05064	expressed protein
2374723	1	2378810	2382690	Os01g05070	Os01g05070	expressed protein
2380332	1	2383530	2385638	Os01g05080	Os01g05080	thylakoid lumenal protein%2C putative%2C expressed
2385004	1	2386373	2388611	Os01g05090	Os01g05090	expressed protein
2385004	1	2388208	2390483	Os01g05100	Os01g05100	expressed protein
2392222	1	2393480	2398292	Os01g05105	Os01g05105	expressed protein
2393859	1	2400945	2402884	Os01g05120	Os01g05120	ubiquitin fusion degradation protein%2C putative%2C expressed
2395788	1	2403270	2405982	Os01g05130	Os01g05130	expressed protein
2404634	1	2406438	2408067	Os01g05140	Os01g05140	expressed protein
2404634	1	2414271	2415072	Os01g05150	Os01g05150	expressed protein
2404634	1	2419659	2420162	Os01g05160	Os01g05160	expressed protein
2404634	1	2422242	2422914	Os01g05170	Os01g05170	expressed protein
2404634	1	2434793	2438774	Os01g05180	Os01g05180	expressed protein
2404634	1	2448716	2449048	Os01g05210	Os01g05210	hypothetical protein
2404634	1	2452591	2453586	Os01g05220	Os01g05220	expressed protein
2404634	1	2474556	2475156	Os01g05250	Os01g05250	expressed protein
2404634	1	2478076	2480001	Os01g05260	Os01g05260	expressed protein
2404634	1	2487387	2487986	Os01g05280	Os01g05280	expressed protein
2404634	1	2488387	2491433	Os01g05289	Os01g05289	expressed protein
2404634	1	2498269	2498740	Os01g05300	Os01g05300	hypothetical protein
2404634	1	2500280	2501249	Os01g05310	Os01g05310	expressed protein
2404634	1	2514678	2515682	Os01g05330	Os01g05330	expressed protein
2404634	1	2520384	2522110	Os01g05340	Os01g05340	expressed protein
2404634	1	2529389	2532475	Os01g05350	Os01g05350	expressed protein
2532731	1	2535300	2535680	Os01g05360	Os01g05360	expressed protein
2532731	1	2542013	2542732	Os01g05380	Os01g05380	expressed protein
2532731	1	2547915	2548298	Os01g05390	Os01g05390	hypothetical protein
2532731	1	2550946	2552121	Os01g05400	Os01g05400	expressed protein
2532731	1	2553620	2554021	Os01g05410	Os01g05410	expressed protein
2532731	1	2560858	2565373	Os01g05420	Os01g05420	IWS1 C-terminus family protein%2C putative%2C expressed
2563968	1	2568051	2570029	Os01g05430	Os01g05430	OsRhmbd1 - Putative Rhomboid homologue%2C expressed
2569958	1	2570072	2571997	Os01g05440	Os01g05440	XH domain containing protein%2C expressed
2569958	1	2573049	2574201	Os01g05450	Os01g05450	expressed protein
2569958	1	2575583	2578210	Os01g05460	Os01g05460	expressed protein
2577770	1	2579552	2583575	Os01g05470	Os01g05470	transcription factor X1%2C putative%2C expressed
2584493	1	2584986	2589023	Os01g05480	Os01g05480	expressed protein
2586328	1	2589537	2593641	Os01g05490	Os01g05490	triosephosphate isomerase%2C cytosolic%2C putative%2C expressed
2596048	1	2599850	2612865	Os01g05500	Os01g05500	zinc finger protein%2C putative%2C expressed
2610061	1	2613656	2623196	Os01g05510	Os01g05510	expressed protein
2613268	1	2629374	2630050	Os01g05520	Os01g05520	expressed protein
2613268	1	2632554	2638081	Os01g05530	Os01g05530	expressed protein
2613268	1	2640937	2644665	Os01g05540	Os01g05540	expressed protein
2649987	1	2651134	2651589	Os01g05550	Os01g05550	expressed protein
2649987	1	2652648	2655639	Os01g05560	Os01g05560	expressed protein
2657890	1	2660822	2661301	Os01g05570	Os01g05570	expressed protein
2661296	1	2663539	2664072	Os01g05580	Os01g05580	Exo70 exocyst complex subunit family%2C putative%2C expressed
2663569	1	2665412	2666458	Os01g05585	Os01g05585	metallothionein%2C putative%2C expressed
2666293	1	2669952	2672924	Os01g05600	Os01g05600	NBS-LRR disease resistance protein%2C putative%2C expressed
2668211	1	2674400	2675373	Os01g05610	Os01g05610	Core histone H2A/H2B/H3/H4 domain containing protein%2C putative%2C expressed
2678316	1	2682019	2684988	Os01g05620	Os01g05620	NBS-LRR disease resistance protein%2C putative%2C expressed
2682206	1	2686729	2687700	Os01g05630	Os01g05630	Core histone H2A/H2B/H3/H4 domain containing protein%2C putative%2C expressed
2688310	1	2688623	2692186	Os01g05640	Os01g05640	receptor-like protein kinase 5 precursor%2C putative%2C expressed
2692964	1	2693134	2695085	Os01g05650	Os01g05650	metallothionein%2C putative%2C expressed
2695508	1	2698928	2704553	Os01g05660	Os01g05660	expressed protein
2703240	1	2707498	2711428	Os01g05670	Os01g05670	3-oxo-5-alpha-steroid 4-dehydrogenase%2C putative%2C expressed
2710174	1	2713412	2716075	Os01g05680	Os01g05680	geranylgeranyl transferase type-1 subunit beta%2C putative%2C expressed
2716185	1	2719212	2720873	Os01g05694	Os01g05694	expressed protein
2722290	1	2722518	2724797	Os01g05710	Os01g05710	expressed protein
2726235	1	2728135	2730972	Os01g05720	Os01g05720	expressed protein
2730831	1	2742507	2747439	Os01g05744	Os01g05744	expressed protein
2748968	1	2752218	2753012	Os01g05760	Os01g05760	PAS2%2C putative%2C expressed
2748968	1	2753790	2757078	Os01g05770	Os01g05770	expressed protein
2760266	1	2765773	2768644	Os01g05790	Os01g05790	SLT1 protein%2C putative%2C expressed
2767155	1	2770140	2774609	Os01g05800	Os01g05800	inner membrane protein%2C putative%2C expressed
2772405	1	2776973	2781775	Os01g05810	Os01g05810	gamma-glutamyltranspeptidase 1 precursor%2C putative%2C expressed
2776103	1	2783189	2790454	Os01g05820	Os01g05820	gamma-glutamyltranspeptidase 1 precursor%2C putative%2C expressed
2789344	1	2791224	2795865	Os01g05830	Os01g05830	expressed protein
2797733	1	2800436	2803742	Os01g05840	Os01g05840	oxidoreductase%2C short chain dehydrogenase/reductase family domain containing family%2C expressed
2800208	1	2803779	2804844	Os01g05850	Os01g05850	expressed protein
2800208	1	2805584	2808152	Os01g05860	Os01g05860	PPR repeat domain containing protein%2C putative%2C expressed
2806872	1	2810313	2815017	Os01g05870	Os01g05870	receptor kinase%2C putative%2C expressed
2813657	1	2815175	2816401	Os01g05880	Os01g05880	OsFBX1 - F-box domain containing protein%2C expressed
2813657	1	2817650	2818897	Os01g05890	Os01g05890	OsFBX2 - F-box domain containing protein%2C expressed
2813657	1	2820036	2838580	Os01g05900	Os01g05900	Core histone H2A/H2B/H3/H4 domain containing protein%2C putative%2C expressed
2813657	1	2830325	2836425	Os01g05940	Os01g05940	receptor kinase%2C putative%2C expressed
2836861	1	2839934	2843514	Os01g05960	Os01g05960	receptor kinase%2C putative%2C expressed
2842707	1	2844429	2858134	Os01g05970	Os01g05970	OsFBO1 - F-box and other domain containing protein%2C expressed
2849340	1	2851954	2855225	Os01g05980	Os01g05980	receptor kinase%2C putative%2C expressed
2854637	1	2862560	2867272	Os01g06000	Os01g06000	PPR repeat containing protein%2C expressed
2868757	1	2872110	2872988	Os01g06010	Os01g06010	Core histone H2A/H2B/H3/H4 domain containing protein%2C putative%2C expressed
2875125	1	2877647	2882686	Os01g06020	Os01g06020	aspartyl-tRNA synthetase%2C putative%2C expressed
2879246	1	2885425	2886301	Os01g06030	Os01g06030	expressed protein
2886339	1	2887060	2888434	Os01g06040	Os01g06040	expressed protein
2888873	1	2892919	2894707	Os01g06050	Os01g06050	expressed protein
2891162	1	2896685	2898069	Os01g06060	Os01g06060	gibberellin receptor GID1L2%2C putative%2C expressed
2891162	1	2899038	2899896	Os01g06070	Os01g06070	expressed protein
2894362	1	2901602	2903619	Os01g06080	Os01g06080	expressed protein
2899576	1	2907052	2907920	Os01g06090	Os01g06090	expressed protein
2903137	1	2920425	2921319	Os01g06120	Os01g06120	expressed protein
2921016	1	2922643	2925024	Os01g06130	Os01g06130	expressed protein
2921016	1	2925935	2928765	Os01g06140	Os01g06140	expressed protein
2926262	1	2930802	2932892	Os01g06150	Os01g06150	expressed protein
2953111	1	2954514	2955504	Os01g06210	Os01g06210	gibberellin receptor GID1L2%2C putative%2C expressed
2953742	1	2957066	2958443	Os01g06220	Os01g06220	gibberellin receptor GID1L2%2C putative%2C expressed
2960104	1	2961194	2961469	Os01g06230	Os01g06230	OsSAUR1 - Auxin-responsive SAUR gene family member%2C expressed
2960104	1	2962422	2964917	Os01g06240	Os01g06240	protein kinase%2C putative%2C expressed
2960104	1	2966324	2967346	Os01g06250	Os01g06250	dirigent%2C putative%2C expressed
2967112	1	2969154	2970731	Os01g06260	Os01g06260	expressed protein
2968325	1	2971125	2979313	Os01g06270	Os01g06270	expressed protein
2976642	1	2982483	2986968	Os01g06280	Os01g06280	TKL_IRAK_CrRLK1L-1.4 - The CrRLK1L-1 subfamily has homology to the CrRLK1L homolog%2C expressed
2983574	1	2985356	2989299	Os01g06290	Os01g06290	splicing factor%2C arginine/serine-rich%2C putative%2C expressed
2985252	1	2999576	3001204	Os01g06310	Os01g06310	glycine-rich cell wall structural protein precursor%2C putative%2C expressed
2999638	1	3003658	3005728	Os01g06320	Os01g06320	MYB family transcription factor%2C putative%2C expressed
3013123	1	3013892	3014751	Os01g06340	Os01g06340	expressed protein
3015343	1	3015845	3016417	Os01g06350	Os01g06350	expressed protein
3019136	1	3025830	3026390	Os01g06370	Os01g06370	expressed protein
3019136	1	3026813	3028081	Os01g06380	Os01g06380	expressed protein
3030523	1	3030594	3031163	Os01g06390	Os01g06390	expressed protein
3030523	1	3031479	3033009	Os01g06400	Os01g06400	expressed protein
3030523	1	3034228	3034788	Os01g06410	Os01g06410	expressed protein
3030523	1	3035059	3035691	Os01g06420	Os01g06420	expressed protein
3030523	1	3036471	3037289	Os01g06430	Os01g06430	expressed protein
3030523	1	3037689	3039157	Os01g06440	Os01g06440	expressed protein
3034471	1	3039298	3041232	Os01g06450	Os01g06450	glycosyltransferase family 43 protein%2C putative%2C expressed
3034471	1	3041412	3044348	Os01g06454	Os01g06454	heat shock protein DnaJ%2C putative%2C expressed
3037829	1	3044483	3047221	Os01g06460	Os01g06460	uncharacterized Cys-rich domain containing protein%2C putative%2C expressed
3041932	1	3047504	3051989	Os01g06470	Os01g06470	expressed protein
3052420	1	3054465	3057198	Os01g06490	Os01g06490	OsSCP1 - Putative Serine Carboxypeptidase homologue%2C expressed
3054521	1	3058543	3059717	Os01g06500	Os01g06500	PHLOEM 2-LIKE A5%2C putative%2C expressed
3059339	1	3060994	3066189	Os01g06510	Os01g06510	arginyl-tRNA synthetase%2C putative%2C expressed
3059339	1	3067323	3071243	Os01g06520	Os01g06520	verticillium wilt disease resistance protein%2C putative%2C expressed
3082495	1	3083395	3084568	Os01g06540	Os01g06540	PHD finger protein%2C putative%2C expressed
3082495	1	3085406	3090887	Os01g06550	Os01g06550	NF-X1-type zinc finger protein%2C putative%2C expressed
3089608	1	3091123	3092865	Os01g06560	Os01g06560	transcription factor HBP-1b%2C putative%2C expressed
3090865	1	3095210	3095930	Os01g06570	Os01g06570	expressed protein
3096496	1	3097346	3098527	Os01g06580	Os01g06580	fasciclin domain containing protein%2C expressed
3096496	1	3099428	3105235	Os01g06590	Os01g06590	zinc finger%2C C3HC4 type domain containing protein%2C expressed
3103536	1	3108117	3113963	Os01g06600	Os01g06600	glutaryl-CoA dehydrogenase%2C mitochondrial precursor%2C putative%2C expressed
3114767	1	3122888	3124069	Os01g06620	Os01g06620	expressed protein
3114767	1	3124351	3125325	Os01g06630	Os01g06630	small hydrophilic plant seed protein%2C putative%2C expressed
3124985	1	3128992	3130722	Os01g06640	Os01g06640	basic helix-loop-helix%2C putative%2C expressed
3132604	1	3136104	3140217	Os01g06660	Os01g06660	thiamine pyrophosphate enzyme%2C C-terminal TPP binding domain containing protein%2C expressed
3138248	1	3143601	3146812	Os01g06670	Os01g06670	hcr2-5D%2C putative%2C expressed
3138248	1	3176544	3179602	Os01g06720	Os01g06720	disease resistance protein SlVe2 precursor%2C putative%2C expressed
3138248	1	3181950	3185346	Os01g06730	Os01g06730	verticillium wilt disease resistance protein%2C putative%2C expressed
3184455	1	3188757	3190330	Os01g06740	Os01g06740	ribosome inactivating protein%2C putative%2C expressed
3184455	1	3196986	3200010	Os01g06750	Os01g06750	verticillium wilt disease resistance protein precursor%2C putative%2C expressed
3184455	1	3201223	3204252	Os01g06760	Os01g06760	verticillium wilt disease resistance protein Ve2%2C putative%2C expressed
3185284	1	3222303	3226257	Os01g06790	Os01g06790	disease resistance protein%2C putative%2C expressed
3185284	1	3235987	3237799	Os01g06820	Os01g06820	hcr2-0B%2C putative%2C expressed
3236288	1	3241127	3243315	Os01g06836	Os01g06836	disease resistance protein SlVe2 precursor%2C putative%2C expressed
3241768	1	3251204	3252724	Os01g06870	Os01g06870	resistance protein SlVe1 precursor%2C putative%2C expressed
3241768	1	3256822	3257901	Os01g06876	Os01g06876	Cf-2%2C putative%2C expressed
3241768	1	3257944	3258893	Os01g06882	Os01g06882	expressed protein
3241768	1	3259438	3262454	Os01g06890	Os01g06890	leucine-rich repeat family protein%2C putative%2C expressed
3241768	1	3272839	3276416	Os01g06900	Os01g06900	verticillium wilt disease resistance protein Ve2%2C putative%2C expressed
3241768	1	3277305	3277805	Os01g06910	Os01g06910	expressed protein
3241768	1	3282976	3286357	Os01g06920	Os01g06920	resistance protein SlVe1 precursor%2C putative%2C expressed
3285596	1	3288323	3288890	Os01g06940	Os01g06940	POEI33 - Pollen Ole e I allergen and extensin family protein precursor%2C expressed
3285596	1	3289733	3290197	Os01g06950	Os01g06950	expressed protein
3285596	1	3290761	3291611	Os01g06960	Os01g06960	POEI34 - Pollen Ole e I allergen and extensin family protein precursor%2C putative%2C expressed
3290912	1	3292985	3293489	Os01g06970	Os01g06970	hypothetical protein
3290912	1	3294624	3295212	Os01g06980	Os01g06980	POEI35 - Pollen Ole e I allergen and extensin family protein precursor%2C putative%2C expressed
3290912	1	3297850	3298410	Os01g06990	Os01g06990	POEI36 - Pollen Ole e I allergen and extensin family protein precursor%2C putative%2C expressed
3299179	1	3300442	3301010	Os01g07000	Os01g07000	POEI37 - Pollen Ole e I allergen and extensin family protein precursor%2C putative%2C expressed
3299179	1	3303523	3304092	Os01g07010	Os01g07010	POEI38 - Pollen Ole e I allergen and extensin family protein precursor%2C putative%2C expressed
3299179	1	3306319	3306894	Os01g07020	Os01g07020	POEI39 - Pollen Ole e I allergen and extensin family protein precursor%2C putative%2C expressed
3309744	1	3312462	3313273	Os01g07030	Os01g07030	POEI40 - Pollen Ole e I allergen and extensin family protein precursor%2C expressed
3313199	1	3315002	3315609	Os01g07040	Os01g07040	POEI41 - Pollen Ole e I allergen and extensin family protein precursor%2C expressed
3315556	1	3317554	3318111	Os01g07050	Os01g07050	POEI42 - Pollen Ole e I allergen and extensin family protein precursor%2C expressed
3317847	1	3320451	3321035	Os01g07060	Os01g07060	POEI43 - Pollen Ole e I allergen and extensin family protein precursor%2C putative%2C expressed
3330617	1	3332952	3336075	Os01g07090	Os01g07090	5-azacytidine resistance protein azr1%2C putative%2C expressed
3334485	1	3336408	3342886	Os01g07100	Os01g07100	expressed protein
3343066	1	3345203	3355066	Os01g07110	Os01g07110	BRCA2 repeat family protein%2C expressed
3355133	1	3356383	3361204	Os01g07120	Os01g07120	AP2 domain containing protein%2C expressed
3355133	1	3358521	3360676	Os01g07130	Os01g07130	expressed protein
3359872	1	3361963	3367663	Os01g07140	Os01g07140	kelch repeat-containing protein%2C putative%2C expressed
3376383	1	3376593	3377205	Os01g07150	Os01g07150	expressed protein
3376383	1	3380727	3382058	Os01g07160	Os01g07160	OsFBX3 - F-box domain containing protein%2C expressed
3382694	1	3386907	3390756	Os01g07170	Os01g07170	HORMA domain containing protein%2C putative%2C expressed
3387435	1	3391757	3393011	Os01g07180	Os01g07180	expressed protein
3391537	1	3395762	3396310	Os01g07190	Os01g07190	expressed protein
3394990	1	3397337	3400518	Os01g07200	Os01g07200	staphylococcal nuclease homologue%2C putative%2C expressed
3399225	1	3401288	3407358	Os01g07212	Os01g07212	staphylococcal nuclease homologue%2C putative%2C expressed
3408647	1	3414659	3415986	Os01g07240	Os01g07240	expressed protein
3419248	1	3422011	3425559	Os01g07250	Os01g07250	saposin-like type B%2C region 1 family protein%2C putative%2C expressed
3423718	1	3425737	3429654	Os01g07260	Os01g07260	expressed protein
3427195	1	3431606	3435618	Os01g07280	Os01g07280	disease resistance protein%2C putative%2C expressed
3434834	1	3445159	3446607	Os01g07300	Os01g07300	uncharacterized 50.6 kDa protein in the 5region of gyrA and gyrB%2C putative%2C expressed
3445387	1	3446936	3450222	Os01g07310	Os01g07310	transporter-related%2C putative%2C expressed
3451027	1	3455254	3456059	Os01g07320	Os01g07320	expressed protein
3451027	1	3456200	3464954	Os01g07330	Os01g07330	expressed protein
3459351	1	3465634	3467520	Os01g07340	Os01g07340	pentatricopeptide%2C putative%2C expressed
3470354	1	3473760	3477924	Os01g07360	Os01g07360	KIP1%2C putative%2C expressed
3475015	1	3478537	3478980	Os01g07364	Os01g07364	expressed protein
3475015	1	3479338	3484579	Os01g07370	Os01g07370	KIP1%2C putative%2C expressed
3486208	1	3489310	3491991	Os01g07376	Os01g07376	thioredoxin%2C putative%2C expressed
3489074	1	3493219	3496598	Os01g07382	Os01g07382	expressed protein
