chrom	start	end	cluster	label
1	3832810	3837075	1	4
1	3832810	3837075	3	3
1	3835686	3838320	2	4
1	3835686	3838320	3	3
1	3837083	3842276	1	1
1	3837083	3842276	7	1
1	3838321	3843833	2	4
1	3838321	3843833	3	3
1	3842277	3846204	1	4
1	3842277	3846204	2	3
1	3843847	3847745	1	4
1	3843847	3847745	2	3
1	3846276	3849214	1	1
1	3847761	3854153	1	1
1	3849223	3856723	1	1
1	3854201	3858159	1	1
1	3856726	3861033	1	1
1	3858172	3872745	1	1
1	3861076	3874528	1	1
1	3861076	3874528	6	1
1	3872818	3875999	1	1
1	3872818	3875999	5	1
1	3874607	3877427	1	1
1	3876080	3879255	1	1
1	3877975	3881677	1	9
1	3877975	3881677	7	1
1	3879489	3885880	1	1
1	3879489	3885880	6	8
1	3881778	3894583	1	1
1	3885894	3897045	1	1
1	3885894	3897045	5	1
1	3894593	3898423	1	9
1	3897049	3900102	1	1
1	3897049	3900102	6	1
1	3898428	3910691	1	2
1	3900183	3919054	1	1
1	3900183	3919054	7	1
1	3910705	3921213	1	1
1	3910705	3921213	6	1
1	3919079	3924115	1	1
1	3921378	3925546	1	1
1	3925552	3928071	6	1
1	3925552	3928071	7	1
1	3928077	3931706	3	7
1	3931713	3939130	1	1
1	3934832	3940887	0	1
1	3939200	3941774	1	4
1	3940896	3942923	1	4
1	3940896	3942923	2	3
1	3940896	3942923	6	8
1	3941782	3944016	1	4
1	3942925	3945027	1	4
1	3944019	3947074	1	4
1	3944019	3947074	7	1
1	3945077	3948933	1	6
1	3947081	3951109	0	2
1	3947081	3951109	3	7
1	3948970	3953423	2	7
1	3951112	3956981	1	4
1	3953452	3959113	1	4
1	3953452	3959113	2	3
1	3957068	3959727	1	4
1	3960959	3964486	1	4
1	3961593	3968920	1	4
1	3964495	3974203	1	4
1	3968925	3975394	1	4
1	3974212	3979205	1	4
1	3975395	3982522	1	4
1	3979206	3984562	1	4
1	3982581	3987306	1	4
1	3982581	3987306	6	1
1	3984564	3988132	1	4
1	3984564	3988132	5	1
1	3984564	3988132	7	1
1	3987307	3989756	1	4
1	3988134	3992879	1	4
1	3989769	3994842	1	4
1	3989769	3994842	2	3
1	3992909	3996493	1	4
1	3994845	4000113	1	4
1	3996496	4003875	1	4
1	3996496	4003875	2	3
1	3996496	4003875	8	1
1	4000131	4007159	1	4
1	4000131	4007159	2	3
1	4003878	4008315	1	4
1	4003878	4008315	2	3
1	4007160	4012605	1	4
1	4007160	4012605	2	3
1	4008325	4014157	1	2
1	4012607	4016505	1	2
1	4014180	4018673	1	2
1	4016622	4019924	1	2
1	4018780	4022186	1	2
1	4019962	4022790	1	2
1	4022204	4023905	1	2
1	4022791	4025005	1	2
1	4023911	4025718	1	0
1	4025007	4026408	1	9
1	4025007	4026408	2	5
1	4025723	4027384	1	9
1	4025723	4027384	2	5
1	4025723	4027384	5	1
1	4026470	4027957	1	5
1	4028805	4029846	1	5
1	4029474	4030720	1	5
1	4029952	4032736	1	9
1	4029952	4032736	2	5
1	4030764	4034829	1	1
1	4032749	4036256	1	5
1	4032749	4036256	2	7
1	4032749	4036256	3	3
1	4034907	4037460	1	1
1	4036278	4038743	1	9
1	4036278	4038743	2	5
1	4037469	4040116	1	9
1	4037469	4040116	2	5
1	4038752	4041630	1	9
1	4038752	4041630	2	5
1	4040122	4043965	1	9
1	4040122	4043965	2	5
1	4041634	4046756	1	9
1	4041634	4046756	2	5
1	4041634	4046756	5	1
1	4043967	4049043	1	9
1	4043967	4049043	2	5
1	4046787	4052091	1	9
1	4046787	4052091	2	5
1	4049049	4054292	1	9
1	4049049	4054292	2	5
1	4052120	4057172	1	9
1	4052120	4057172	2	5
1	4052120	4057172	6	1
1	4054339	4061202	1	9
1	4054339	4061202	2	5
1	4057360	4064377	1	9
1	4057360	4064377	2	5
1	4061267	4066302	1	4
1	4064395	4069214	1	9
1	4064395	4069214	2	5
1	4066344	4071971	1	9
1	4066344	4071971	2	5
1	4069217	4073989	1	9
1	4069217	4073989	2	5
1	4069217	4073989	7	8
1	4071976	4078040	1	9
1	4071976	4078040	2	5
1	4073995	4080796	1	9
1	4073995	4080796	2	5
1	4078072	4085230	1	9
1	4078072	4085230	2	5
1	4078072	4085230	5	1
1	4081019	4086746	1	9
1	4081019	4086746	2	5
1	4081019	4086746	6	1
1	4085432	4089077	1	9
1	4085432	4089077	2	5
1	4085432	4089077	6	1
1	4086788	4090061	1	9
1	4086788	4090061	2	5
1	4089099	4093896	1	9
1	4089099	4093896	2	5
1	4090062	4096517	1	9
1	4090062	4096517	2	5
1	4094021	4097762	1	9
1	4094021	4097762	2	5
1	4096611	4099407	1	9
1	4096611	4099407	2	5
1	4097767	4101941	1	9
1	4097767	4101941	2	5
1	4099421	4106260	1	9
1	4099421	4106260	2	5
1	4101944	4109577	1	9
1	4101944	4109577	2	5
1	4101944	4109577	5	1
1	4106421	4113052	1	9
1	4106421	4113052	2	5
1	4109646	4116804	1	9
1	4109646	4116804	2	5
1	4113183	4117898	1	9
1	4113183	4117898	2	5
1	4116807	4120816	1	9
1	4116807	4120816	2	5
1	4117912	4123452	1	9
1	4117912	4123452	2	5
1	4117912	4123452	6	1
1	4120927	4125655	1	9
1	4120927	4125655	3	5
1	4123466	4126893	1	4
1	4123466	4126893	3	3
1	4125670	4128939	1	4
1	4125670	4128939	3	3
1	4126894	4131085	1	4
1	4126894	4131085	3	3
1	4128982	4133303	0	4
1	4131088	4134649	0	0
1	4133306	4136297	1	4
1	4133306	4136297	2	3
1	4134653	4137274	1	4
1	4136298	4138181	1	4
1	4136298	4138181	3	3
1	4137276	4139447	1	4
1	4137276	4139447	3	3
1	4138187	4140871	1	4
1	4138187	4140871	3	3
1	4139459	4143033	1	4
1	4139459	4143033	2	3
1	4140876	4145005	1	4
1	4140876	4145005	3	3
1	4143119	4147665	1	4
1	4143119	4147665	4	3
1	4143119	4147665	6	8
1	4145078	4149378	1	4
1	4145078	4149378	3	3
1	4147671	4151105	1	4
1	4147671	4151105	2	3
1	4149382	4152962	1	4
1	4149382	4152962	2	3
1	4151141	4156481	1	4
1	4151141	4156481	2	3
1	4152987	4159722	1	4
1	4152987	4159722	2	3
1	4156482	4161420	1	9
1	4159790	4164663	0	1
1	4161686	4165639	1	4
1	4161686	4165639	3	3
1	4164745	4167184	1	4
1	4164745	4167184	3	3
1	4165642	4169557	0	1
1	4167185	4172260	1	4
1	4167185	4172260	3	3
1	4169561	4175649	1	4
1	4169561	4175649	3	3
1	4172346	4177755	1	4
1	4172346	4177755	2	3
1	4175798	4180961	1	1
1	4177814	4183992	1	1
1	4180964	4202113	1	2
1	4184024	4205308	1	2
1	4202572	4208847	2	4
1	4205312	4211470	2	4
1	4208870	4215516	2	4
1	4211562	4219709	2	4
1	4215517	4222375	1	1
1	4219725	4226862	1	1
1	4219725	4226862	6	1
1	4222381	4229785	1	5
1	4222381	4229785	7	1
1	4226864	4232144	1	1
1	4226864	4232144	3	8
1	4226864	4232144	6	1
1	4229822	4235309	1	1
1	4229822	4235309	3	8
1	4232172	4237821	1	1
1	4232172	4237821	4	8
1	4235313	4240779	1	0
1	4235313	4240779	4	8
1	4237826	4244782	1	0
1	4237826	4244782	4	8
1	4240955	4248250	1	0
1	4240955	4248250	3	8
1	4244814	4251232	1	1
1	4244814	4251232	3	8
1	4248332	4252733	1	1
1	4248332	4252733	4	8
1	4251240	4254501	1	1
1	4251240	4254501	4	8
1	4252741	4257568	1	1
1	4252741	4257568	4	8
1	4254507	4261374	1	1
1	4254507	4261374	3	8
1	4257584	4263431	1	0
1	4257584	4263431	3	8
1	4261390	4268211	1	2
1	4261390	4268211	4	8
1	4261390	4268211	7	8
1	4263434	4271966	1	1
1	4263434	4271966	5	8
1	4268212	4277419	1	1
1	4268212	4277419	3	8
1	4268212	4277419	6	1
1	4271972	4281459	1	2
1	4271972	4281459	3	8
1	4277435	4282234	1	2
1	4277435	4282234	3	8
1	4277435	4282234	10	1
1	4281465	4283167	1	2
1	4281465	4283167	3	8
1	4281465	4283167	8	1
1	4282261	4286766	1	1
1	4282261	4286766	5	1
1	4282261	4286766	6	1
1	4283212	4288685	1	1
1	4283212	4288685	3	8
1	4286772	4290030	1	0
1	4286772	4290030	3	8
1	4288697	4291505	1	1
1	4288697	4291505	3	8
1	4290160	4295180	1	5
1	4290160	4295180	3	8
1	4290160	4295180	5	8
1	4291564	4298837	1	4
1	4291564	4298837	2	3
1	4298244	4302750	1	4
1	4299491	4305911	1	3
1	4299491	4305911	2	4
1	4302752	4308717	1	4
1	4302752	4308717	2	3
1	4305917	4312540	1	4
1	4305917	4312540	2	3
1	4308722	4315251	1	4
1	4308722	4315251	2	3
1	4312546	4318304	1	4
1	4312546	4318304	2	3
1	4315255	4320994	1	4
1	4315255	4320994	2	3
1	4318579	4324084	1	4
1	4318579	4324084	2	3
1	4321185	4327894	1	4
1	4321185	4327894	2	3
1	4324211	4330159	1	4
1	4324211	4330159	2	3
1	4327909	4331186	1	4
1	4327909	4331186	2	3
1	4330168	4331905	1	4
1	4330168	4331905	2	3
1	4331189	4332444	1	1
1	4331189	4332444	4	8
1	4331909	4333982	1	4
1	4331909	4333982	3	3
1	4331909	4333982	5	8
1	4332483	4336249	1	4
1	4332483	4336249	3	3
1	4332483	4336249	5	1
1	4333985	4339677	1	4
1	4333985	4339677	2	3
1	4333985	4339677	5	1
1	4336300	4342121	1	4
1	4336300	4342121	2	3
1	4339682	4344275	1	4
1	4339682	4344275	3	3
1	4339682	4344275	5	8
1	4342124	4348020	1	4
1	4342124	4348020	3	3
1	4344301	4350795	1	4
1	4348079	4354086	1	1
1	4368372	4370370	1	1
1	4369091	4371903	0	1
1	4370464	4374043	0	1
1	4371909	4377954	1	4
1	4371909	4377954	3	3
1	4374074	4380839	1	4
1	4374074	4380839	2	3
1	4377968	4383104	1	4
1	4377968	4383104	2	3
1	4377968	4383104	5	1
1	4380847	4385054	1	4
1	4385055	4387592	1	4
1	4386591	4389104	1	4
1	4386591	4389104	2	3
1	4387668	4390390	1	4
1	4387668	4390390	2	3
1	4389112	4392433	1	4
1	4389112	4392433	3	3
1	4390518	4393033	2	4
1	4390518	4393033	3	3
1	4390518	4393033	5	1
1	4392438	4396280	1	4
1	4392438	4396280	2	3
1	4392438	4396280	7	1
1	4393107	4399509	1	4
1	4393107	4399509	2	3
1	4396283	4401147	1	4
1	4396283	4401147	2	3
1	4399604	4402302	1	4
1	4399604	4402302	2	3
1	4401150	4404134	1	4
1	4401150	4404134	2	3
1	4402308	4406864	1	4
1	4402308	4406864	2	3
1	4402308	4406864	5	1
1	4404146	4411107	1	4
1	4404146	4411107	2	3
1	4407069	4413967	1	4
1	4407069	4413967	3	3
1	4411108	4417745	1	4
1	4411108	4417745	3	3
1	4413972	4418804	1	4
1	4413972	4418804	3	3
1	4417758	4420974	1	4
1	4417758	4420974	2	3
1	4418813	4422402	1	4
1	4421000	4425554	0	2
1	4421000	4425554	1	4
1	4422433	4427408	1	4
1	4422433	4427408	2	3
1	4425657	4431409	1	4
1	4425657	4431409	2	3
1	4427420	4436732	1	4
1	4427420	4436732	2	3
1	4431572	4440837	2	4
1	4431572	4440837	3	3
1	4436868	4443308	1	4
1	4436868	4443308	3	3
1	4440938	4446004	1	4
1	4440938	4446004	2	3
1	4443325	4448941	0	1
1	4446007	4486099	0	1
1	4448953	4487195	3	3
1	4486152	4488543	3	3
1	4486152	4488543	5	1
1	4487237	4489597	3	3
1	4488555	4494975	2	3
1	4489636	4496059	2	3
1	4494979	4498724	0	1
1	4502534	4512679	1	1
1	4507069	4514514	1	3
1	4512857	4516415	1	3
1	4514528	4517496	1	3
1	4516418	4519482	1	3
1	4517571	4521724	2	3
1	4519677	4525940	1	3
1	4521739	4528610	2	3
1	4526013	4530521	1	3
1	4528611	4532242	1	1
1	4530570	4533452	2	3
1	4532248	4535997	0	1
1	4533461	4540264	1	3
1	4536000	4544194	0	3
1	4540278	4547866	1	3
1	4544203	4562166	1	3
1	4547873	4563505	1	3
1	4562192	4565966	1	3
1	4563506	4569854	2	3
1	4565988	4572250	0	3
1	4569869	4575873	2	3
1	4572348	4579215	1	2
1	4575877	4581426	1	2
1	4579217	4583480	1	2
1	4581476	4587392	1	2
1	4583487	4589893	1	2
1	4587407	4596704	1	2
1	4589902	4623791	0	1
1	4596728	4626499	0	1
1	4623809	4627947	1	1
1	4626598	4629439	0	9
1	4626598	4629439	3	1
1	4627956	4633596	1	1
1	4629454	4635629	0	1
1	4629454	4635629	4	8
1	4633686	4638322	0	1
1	4635638	4647379	0	1
1	4638437	4650578	1	1
1	4647395	4652583	0	1
1	4650971	4653539	0	1
1	4652769	4654230	1	1
1	4652769	4654230	3	1
1	4652769	4654230	4	8
1	4652769	4654230	6	1
1	4653558	4656630	1	1
1	4653558	4656630	3	8
1	4653558	4656630	5	8
1	4653558	4656630	8	1
1	4654234	4659281	1	1
1	4654234	4659281	6	8
1	4656648	4660761	1	1
1	4656648	4660761	4	8
1	4659288	4662781	1	1
1	4659288	4662781	4	8
1	4660762	4663995	1	1
1	4660762	4663995	5	1
1	4662798	4666066	1	1
1	4664008	4668919	1	2
1	4664008	4668919	4	1
1	4666069	4671731	1	2
1	4668944	4674446	0	2
1	4668944	4674446	7	1
1	4671761	4676976	0	1
1	4671761	4676976	7	1
1	4674450	4678686	1	1
1	4674450	4678686	8	1
1	4676979	4679874	1	2
1	4676979	4679874	7	1
1	4678690	4681850	1	2
1	4678690	4681850	8	1
1	4679880	4683054	1	2
1	4681851	4684693	1	1
1	4681851	4684693	5	1
1	4683064	4685798	1	2
1	4683064	4685798	5	1
1	4684707	4689135	1	2
1	4685829	4690929	0	1
1	4689139	4694548	0	1
1	4690943	4696144	0	1
1	4694560	4698984	0	1
1	4696208	4703007	0	1
1	4699796	4705006	0	1
1	4699796	4705006	5	8
1	4703009	4708944	0	1
1	4703009	4708944	6	8
1	4705009	4712189	1	9
1	4709009	4713674	1	9
1	4713675	4718714	0	1
1	4715677	4723132	0	1
1	4715677	4723132	5	8
1	4718781	4725855	0	1
1	4723139	4728517	0	0
1	4725885	4730306	1	1
1	4725885	4730306	6	1
1	4728528	4733863	0	1
1	4730319	4737842	0	1
1	4733888	4739266	1	1
1	4737860	4740571	3	3
1	4739289	4742057	3	3
1	4740575	4743482	1	1
1	4742060	4745577	1	0
1	4743498	4747129	0	1
1	4745672	4749744	0	0
1	4747197	4751722	1	4
1	4747197	4751722	4	3
1	4749961	4753278	1	4
1	4749961	4753278	3	3
1	4751829	4755714	0	4
1	4751829	4755714	4	3
1	4753285	4758089	1	4
1	4753285	4758089	4	3
1	4755776	4761664	0	4
1	4758127	4764679	0	4
1	4761710	4767121	0	4
1	4761710	4767121	5	1
1	4764842	4769626	0	4
1	4764842	4769626	5	1
1	4772001	4775319	1	1
1	4773439	4782246	0	1
1	4775405	4789415	0	0
1	4792000	4795406	0	1
1	4793241	4798612	0	1
1	4795443	4800233	0	1
1	4800239	4803799	1	9
1	4800239	4803799	4	1
1	4800239	4803799	6	1
1	4801698	4805996	0	1
1	4801698	4805996	5	1
1	4803836	4811179	0	1
1	4803836	4811179	7	1
1	4806034	4812199	2	3
1	4806034	4812199	6	1
1	4811226	4817430	1	0
1	4811226	4817430	4	1
1	4811226	4817430	12	1
1	4812261	4819217	1	0
1	4812261	4819217	4	1
1	4817431	4820917	0	1
1	4817431	4820917	5	1
1	4819226	4822961	0	1
1	4821000	4824371	1	1
1	4821000	4824371	5	1
1	4822963	4825126	0	1
1	4822963	4825126	5	1
1	4824372	4828882	0	1
1	4824372	4828882	5	1
1	4825129	4829805	1	1
1	4825129	4829805	4	1
1	4828884	4831946	1	0
1	4828884	4831946	5	1
1	4828884	4831946	6	1
1	4829809	4833427	0	1
1	4829809	4833427	6	1
1	4831973	4834642	0	1
1	4831973	4834642	5	1
1	4833428	4836450	2	4
1	4833428	4836450	5	8
1	4833428	4836450	7	1
1	4834652	4839280	1	4
1	4834652	4839280	3	8
1	4836479	4848329	2	4
1	4836479	4848329	4	8
1	4839293	4850870	1	4
1	4839293	4850870	2	3
1	4839293	4850870	6	1
1	4848333	4853356	1	4
1	4848333	4853356	4	3
1	4850871	4868940	3	3
1	4853425	4872680	2	3
1	4868957	4875571	2	3
1	4872734	4878442	2	3
1	4875698	4880708	2	3
1	4878448	4884173	2	3
1	4880756	4885224	2	3
1	4884176	4887187	2	3
1	4885230	4889234	2	3
1	4885230	4889234	6	1
1	4887250	4892708	2	3
1	4889414	4893889	2	3
1	4892712	4896998	2	3
1	4892712	4896998	6	8
1	4893928	4899987	2	3
1	4897114	4901359	2	3
1	4899994	4904194	2	3
1	4901370	4906381	2	3
1	4904205	4908006	3	3
1	4906439	4908952	2	3
1	4908014	4911564	2	3
1	4908975	4914973	2	3
1	4911574	4917443	0	4
1	4911574	4917443	2	3
1	4915053	4920779	0	4
1	4915053	4920779	2	3
1	4917489	4921784	2	3
1	4920780	4924103	4	8
1	4921785	4926069	4	8
1	4924116	4929193	2	9
1	4926081	4931857	2	3
1	4929196	4948352	2	3
1	4931955	4950794	2	3
1	4948365	4954823	6	1
1	4950805	4958615	6	1
1	4965005	4970641	2	8
1	4966420	4975880	2	2
1	4971293	4979004	2	2
1	4976598	4981114	2	2
1	4976598	4981114	3	7
1	4979319	4982807	1	2
1	4979319	4982807	2	7
1	4981124	4984103	1	2
1	4981124	4984103	2	7
1	4982850	4989249	1	2
1	4982850	4989249	2	7
1	4984105	4991757	1	2
1	4984105	4991757	2	7
1	4989250	4997273	1	2
1	4989250	4997273	2	7
1	4991777	4998795	1	2
1	4991777	4998795	2	7
1	4997305	5001678	1	2
1	4997305	5001678	2	7
1	4998841	5003624	1	2
1	4998841	5003624	2	7
1	5001787	5005856	1	7
1	5001787	5005856	2	5
1	5003627	5009775	1	7
1	5003627	5009775	2	8
1	5005880	5012800	1	9
1	5009978	5014021	1	9
1	5012809	5018585	1	9
1	5014053	5022378	1	1
1	5018656	5023851	1	1
1	5018656	5023851	3	3
1	5022382	5026374	1	1
1	5022382	5026374	5	1
1	5023966	5027090	1	0
1	5026386	5027936	1	0
1	5027113	5033352	1	1
1	5027113	5033352	3	3
1	5027943	5035658	1	1
1	5027943	5035658	4	3
1	5033399	5038123	1	1
1	5033399	5038123	4	1
1	5035671	5039097	1	1
1	5038129	5043511	1	9
1	5038129	5043511	5	1
1	5038129	5043511	6	1
1	5039101	5045035	1	9
1	5043520	5047252	1	9
1	5045037	5049312	1	9
1	5047253	5051951	1	9
1	5049328	5053963	1	9
1	5051989	5056897	1	7
1	5054013	5061833	1	1
1	5054013	5061833	6	1
1	5056906	5063273	1	1
1	5056906	5063273	5	1
1	5061857	5066566	1	1
1	5063276	5069202	1	4
1	5063276	5069202	5	1
1	5066568	5071323	1	4
1	5069318	5078296	1	4
1	5071379	5080109	1	4
1	5071379	5080109	4	1
1	5078357	5080987	1	4
1	5080125	5084230	1	4
1	5081609	5087265	1	4
1	5084249	5091652	1	4
1	5084249	5091652	5	1
1	5087266	5094723	1	4
1	5091661	5097086	1	4
1	5094761	5100133	1	4
1	5097089	5102781	1	4
1	5100144	5105096	1	4
1	5102845	5109104	1	4
1	5105097	5110970	1	4
1	5109106	5111810	1	4
1	5110990	5113205	1	4
1	5111820	5117587	1	4
1	5113219	5121901	1	4
1	5117700	5124852	1	4
1	5121984	5126348	1	4
1	5124886	5128286	1	5
1	5126364	5130713	1	1
1	5128289	5132897	1	2
1	5128289	5132897	5	1
1	5130858	5135679	1	2
1	5130858	5135679	3	7
1	5133181	5137795	1	2
1	5133181	5137795	3	7
1	5135933	5139930	1	2
1	5135933	5139930	3	7
1	5137812	5146136	1	2
1	5139933	5167384	1	2
1	5139933	5167384	2	7
1	5146157	5168733	1	2
1	5146157	5168733	3	7
1	5167389	5169640	2	7
1	5168739	5171527	2	7
1	5171578	5187081	1	1
1	5171578	5187081	3	9
1	5171578	5187081	4	8
1	5180310	5189103	1	5
1	5180310	5189103	3	9
1	5180310	5189103	5	1
1	5187105	5190983	1	5
1	5187105	5190983	3	9
1	5189104	5194011	1	5
1	5189104	5194011	3	9
1	5191001	5195818	1	5
1	5191001	5195818	3	9
1	5194018	5197926	1	5
1	5194018	5197926	3	9
1	5195847	5199844	1	5
1	5195847	5199844	3	9
1	5195847	5199844	5	1
1	5197927	5201631	1	5
1	5199871	5206392	0	1
1	5199871	5206392	7	1
1	5201727	5208885	0	1
1	5206406	5213004	0	1
1	5209046	5215499	0	1
1	5213042	5217699	0	1
1	5215744	5219291	0	1
1	5217703	5221688	0	4
1	5217703	5221688	4	3
1	5219334	5226254	0	4
1	5219334	5226254	4	3
1	5221880	5229432	0	1
1	5226283	5230924	0	1
1	5229450	5234865	0	1
1	5230945	5236543	0	1
1	5234876	5238293	0	1
1	5236668	5240444	0	1
1	5238295	5243202	0	1
1	5240456	5246227	0	1
1	5243222	5248441	0	1
1	5246237	5250177	0	1
1	5246237	5250177	5	1
1	5248530	5253447	0	1
1	5250178	5255055	0	1
1	5250178	5255055	5	1
1	5253459	5256213	0	1
1	5253459	5256213	5	1
1	5255073	5261375	0	1
1	5256216	5264182	0	1
1	5261378	5267058	0	1
1	5264191	5269534	0	1
1	5267071	5272932	0	4
1	5267071	5272932	4	3
1	5267071	5272932	5	1
1	5269566	5278536	0	5
1	5269566	5278536	4	3
1	5269566	5278536	5	1
1	5272981	5283220	0	9
1	5278559	5287249	0	9
1	5283225	5290075	0	1
1	5287259	5294467	0	1
1	5290095	5299497	0	1
1	5294565	5303719	0	1
1	5299515	5305922	0	1
1	5305925	5313758	0	1
1	5309115	5317909	0	1
1	5309115	5317909	5	1
1	5313807	5322572	0	1
1	5317915	5326247	0	1
1	5322575	5329701	1	1
1	5322575	5329701	4	1
1	5326258	5332610	0	1
1	5326258	5332610	4	1
1	5326258	5332610	6	1
1	5329707	5334029	0	1
1	5329707	5334029	3	1
1	5329707	5334029	6	1
1	5332634	5340283	0	1
1	5332634	5340283	4	1
1	5332634	5340283	6	8
1	5332634	5340283	7	1
1	5334318	5341505	0	1
1	5340303	5343457	0	0
1	5340303	5343457	5	1
1	5341613	5344830	0	1
1	5341613	5344830	4	1
1	5343458	5353309	0	1
1	5344831	5356064	0	1
1	5353415	5359203	0	1
1	5356111	5362495	0	1
1	5359316	5363601	0	1
1	5362497	5368094	0	4
1	5373504	5380646	0	1
1	5377409	5381774	0	1
1	5380683	5382425	0	1
1	5381822	5383912	0	5
1	5381822	5383912	4	3
1	5381822	5383912	7	1
1	5381822	5383912	8	1
1	5381822	5383912	10	1
1	5382431	5388850	0	4
1	5382431	5388850	4	3
1	5382431	5388850	6	1
1	5383918	5390466	3	3
1	5388853	5394269	1	4
1	5388853	5394269	3	3
1	5388853	5394269	5	1
1	5390479	5397252	0	4
1	5390479	5397252	4	3
1	5390479	5397252	5	1
1	5394270	5399616	0	4
1	5394270	5399616	4	3
1	5394270	5399616	5	1
1	5397289	5400703	0	5
1	5397289	5400703	4	3
1	5399619	5404865	0	4
1	5399619	5404865	4	3
1	5400710	5407379	1	4
1	5400710	5407379	3	3
1	5400710	5407379	4	1
1	5404877	5409567	0	4
1	5404877	5409567	4	3
1	5404877	5409567	6	1
1	5407423	5412287	0	4
1	5407423	5412287	4	3
1	5409568	5414655	0	4
1	5409568	5414655	4	3
1	5412353	5417261	0	4
1	5412353	5417261	4	3
1	5414669	5418839	0	4
1	5414669	5418839	4	3
1	5414669	5418839	6	1
1	5417274	5421348	0	4
1	5417274	5421348	3	3
1	5418876	5424805	0	4
1	5418876	5424805	4	3
1	5421360	5429037	0	4
1	5421360	5429037	3	3
1	5424826	5430805	0	4
1	5424826	5430805	4	3
1	5429046	5434796	0	1
1	5430811	5437698	1	4
1	5430811	5437698	3	3
1	5434800	5441042	0	4
1	5434800	5441042	4	3
1	5437704	5444194	1	4
1	5437704	5444194	3	3
1	5441164	5448921	0	4
1	5441164	5448921	4	3
1	5444211	5453620	0	4
1	5444211	5453620	1	9
1	5448934	5458048	0	1
1	5458109	5480749	3	3
1	5475903	5484487	3	3
1	5481603	5486254	3	3
1	5484512	5489172	3	3
1	5486369	5490173	3	3
1	5486369	5490173	7	1
1	5489259	5490712	3	3
1	5490220	5494730	2	3
1	5490719	5495974	3	3
1	5494732	5498373	3	3
1	5495983	5501318	3	3
1	5498376	5503322	3	3
1	5498376	5503322	4	1
1	5498376	5503322	6	1
1	5501376	5508272	3	3
1	5503348	5511351	3	3
1	5508351	5513442	3	3
1	5508351	5513442	7	1
1	5511363	5516423	3	3
1	5511363	5516423	6	1
1	5513453	5519120	3	3
1	5516488	5522061	3	3
1	5519137	5523781	3	3
1	5522117	5525932	3	3
1	5522117	5525932	4	1
1	5523788	5527447	3	3
1	5523788	5527447	5	1
1	5525935	5532026	3	3
1	5527478	5536010	3	3
1	5532093	5539326	3	3
1	5574538	5578223	4	1
1	5606314	5608945	0	1
1	5607351	5611929	2	3
1	5609004	5620564	0	7
1	5632792	5649613	4	3
1	5661441	5665916	1	1
1	5663060	5672504	4	3
1	5665947	5675021	3	3
1	5672524	5679346	0	1
1	5675042	5680708	0	1
1	5679352	5682241	0	1
1	5684093	5688056	0	3
1	5690170	5697586	0	2
1	5693681	5699878	0	2
1	5705950	5711912	0	1
1	5705950	5711912	5	1
1	5735777	5746064	0	2
1	5825480	5830109	3	8
1	5829201	5833219	2	8
1	5830181	5833792	2	8
1	5889688	5894311	0	9
1	5913654	5916025	0	3
1	5914890	5917409	0	9
1	5917429	5920915	0	9
1	5919914	5923037	0	9
1	5973952	5977561	0	9
1	6098692	6102329	2	5
1	6135349	6140191	0	3
1	6137981	6143283	2	3
1	6140248	6146513	2	3
1	6143322	6148990	0	9
1	6146523	6153271	1	3
1	6148992	6154330	1	3
1	6153283	6158149	1	3
1	6154428	6158797	2	3
1	6158297	6161377	2	3
1	6158809	6169268	1	3
1	6161416	6170738	1	3
1	6169270	6173689	2	3
1	6170752	6181016	1	9
1	6173956	6182539	1	9
1	6181120	6184065	2	3
1	6182569	6187197	2	3
1	6184077	6189908	2	3
1	6187199	6191340	1	9
1	6189926	6194922	2	3
1	6191400	6197416	2	3
1	6195019	6198617	2	3
1	6197431	6200670	2	3
1	6198626	6205949	0	5
1	6198626	6205949	2	3
1	6198626	6205949	5	1
1	6200703	6214469	1	3
1	6205951	6215919	2	3
1	6214477	6217569	1	3
1	6214477	6217569	5	1
1	6215954	6219960	0	9
1	6217571	6223476	0	9
1	6219979	6225837	0	9
1	6223587	6227996	0	9
1	6225958	6230693	0	9
1	6228073	6232872	0	9
1	6230704	6234496	1	3
1	6232911	6235721	1	9
1	6234513	6238246	1	3
1	6235723	6241073	1	3
1	6238256	6242551	1	9
1	6241086	6246052	1	9
1	6242562	6248187	1	9
1	6246115	6250098	2	8
1	6246115	6250098	6	1
1	6248190	6254416	2	9
1	6250141	6256243	2	9
1	6254434	6259230	2	3
1	6256285	6260213	2	9
1	6259239	6261316	1	9
1	6260283	6261937	1	9
1	6260283	6261937	6	1
1	6261353	6266705	1	9
1	6262005	6268782	1	9
1	6266817	6270890	1	9
1	6268807	6273108	1	9
1	6270907	6276141	1	9
1	6273120	6277149	1	9
1	6276392	6278119	1	9
1	6277236	6279697	1	9
1	6278144	6281653	1	9
1	6279716	6282978	1	3
1	6281690	6284492	1	3
1	6282996	6287544	5	1
1	6300153	6305717	1	9
1	6301849	6306580	2	6
1	6315284	6316791	2	3
1	6316095	6318413	1	3
1	6317042	6319636	1	9
1	6318457	6320688	1	9
1	6318457	6320688	5	1
1	6320690	6323127	2	8
1	6320690	6323127	4	1
1	6322220	6324455	2	8
1	6322220	6324455	5	1
1	6323134	6326352	2	9
1	6324479	6327291	2	9
1	6326353	6332327	1	9
1	6327293	6333959	4	9
