chrom	start	end	cluster	Nsnps	label
2	13119187	13126612	7	64	3171
2	13148514	13150587	3	8	5908
2	13261451	13262847	4	35	5476
2	13317480	13322944	7	42	4203
2	13321506	13323975	5	23	2650
2	13547106	13549971	5	53	200
2	13897530	13900504	2	38	1288
2	13908885	13911553	4	59	312
2	13939743	13941091	4	25	608
2	14569648	14570962	2	29	2380
2	14570251	14572248	2	48	4313
2	14819570	14824776	3	62	1247
2	14998338	15001942	4	41	3029
2	15000080	15010148	4	29	584
2	15053652	15055592	6	75	3367
2	15240793	15243150	4	35	4368
2	15267453	15273652	1	45	2216
2	15285565	15288606	11	50	510
2	15672507	15675794	4	50	4576
2	15723357	15737698	4	49	4707
2	15843892	15851275	4	59	675
2	15859232	15862030	4	51	2134
2	15880737	15885300	4	54	2351
2	16962185	16965170	4	50	3278
2	18132503	18138838	5	65	5021
2	18684674	18689087	5	66	359
2	18890088	18895436	3	43	1070
2	19100841	19103343	2	18	570
2	19102085	19105588	2	24	3051
2	19245862	19252368	5	86	1325
2	19250001	19253556	5	56	376
2	19361363	19368222	4	37	5260
2	19609519	19616052	3	54	4964
2	19610551	19618242	3	42	0
2	19670047	19673294	5	56	1462
2	19741667	19744475	5	42	354
2	19745691	19747279	2	65	5343
2	19757565	19763245	2	57	5731
2	19801557	19805034	3	72	4987
2	20012746	20016537	3	56	4298
2	20336347	20343002	1	64	308
2	21144060	21150059	3	58	3344
2	21148038	21152015	3	42	2824
2	21368392	21371795	3	69	5020
2	21370635	21373525	5	79	83
2	21391228	21395263	2	68	132
2	21443299	21445846	2	80	2009
2	21444877	21446938	2	77	760
2	21621276	21624525	4	38	5580
2	21623244	21626176	3	47	1785
2	21657977	21660192	2	39	2818
2	21756300	21760771	2	46	990
2	21809262	21812665	3	71	4674
2	21811131	21817082	8	69	3087
2	21871323	21876035	5	49	2844
2	21878610	21886258	2	51	696
2	21883007	21887673	3	57	4867
2	21949444	21954051	3	48	4570
2	22000876	22002142	1	14	3964
2	22001478	22008112	3	52	3872
2	22121857	22124814	3	57	38
2	22122889	22127772	1	31	3614
2	22297548	22304318	4	74	2762
2	22335345	22343719	3	48	2034
2	22419157	22422644	2	24	290
2	22420782	22425643	2	33	5286
2	22444231	22449287	2	47	3305
2	22545182	22555833	3	67	2201
2	22625506	22632853	2	68	4716
2	22627784	22634143	2	63	24
2	22632872	22636064	2	70	849
2	22634149	22637330	2	79	2313
2	22637369	22644265	2	87	1062
2	22642977	22647496	2	82	689
2	22644270	22651176	8	69	5212
2	22647512	22653179	2	75	1864
2	22651178	22654563	2	85	3566
2	22653204	22661007	2	79	3008
2	22654656	22662311	2	70	5956
2	22661019	22664608	2	83	1854
2	22662365	22665259	2	78	4197
2	22664636	22666244	2	58	199
2	22665264	22668587	2	59	4251
2	22965526	22971194	1	83	5016
2	22968946	22973219	1	57	1328
2	22974589	22977463	1	68	177
2	22976842	22979190	1	93	2051
2	22991280	22996261	3	52	2723
2	22993697	22997468	3	61	3581
2	23031347	23034797	2	64	3541
2	23032981	23038827	2	69	3996
2	23160179	23164190	2	63	2155
2	23178211	23181424	2	34	4840
2	23988504	23991243	2	69	1362
2	24054797	24058622	2	87	5087
2	24078943	24081172	2	100	3333
2	24087476	24088768	3	106	2168
2	24088208	24089225	3	94	4859
2	24098455	24099533	3	26	1899
2	24150614	24151611	3	111	3308
2	24378583	24381692	1	70	5387
2	24473983	24476113	2	112	1148
2	24498911	24501051	1	92	4213
2	24502876	24504545	1	107	4002
2	24523002	24525421	1	79	4068
2	24561146	24563393	0	79	203
2	24565948	24568189	0	96	699
2	24584866	24586433	4	90	1576
2	24697928	24700121	4	81	2703
2	24698839	24701300	3	105	1902
2	25032134	25033460	4	40	3930
2	25032993	25034275	4	38	1529
2	25135035	25139936	8	71	5708
2	25152496	25156591	3	59	5141
2	25156595	25158110	3	64	4888
2	25188712	25192316	2	75	3877
2	25443265	25444991	1	108	5384
2	26445565	26452005	6	65	1113
2	26453824	26460518	9	70	3353
2	26478499	26484960	2	61	1743
2	26482896	26487687	2	69	178
2	26490611	26493005	4	68	5729
2	26531520	26535722	2	73	5001
2	26535725	26541016	2	68	5350
2	26553960	26559879	2	75	4285
2	26562973	26566991	2	72	989
2	26582472	26587699	4	44	181
2	26674579	26677833	2	76	3577
2	26731367	26735606	5	48	2779
2	26732619	26736742	3	26	1478
2	27010744	27014916	6	47	4578
2	27033214	27037899	3	71	3637
2	27036691	27041577	3	81	1945
2	27043724	27047134	7	35	1603
2	27110213	27112687	3	86	1595
2	27111667	27113535	3	89	5408
2	27132492	27135928	4	42	736
2	27168655	27171800	3	80	2327
2	27231809	27241354	3	67	2537
2	27360155	27364091	2	39	2257
2	27710230	27722455	3	60	4123
2	27785217	27791088	2	46	1017
2	27789195	27792514	3	45	2712
2	27893115	27896966	1	20	253
2	27894835	27898755	1	34	5667
2	27902675	27904917	3	70	5768
2	27983874	27988406	2	43	5798
2	27986103	27991340	2	48	4690
2	28112077	28115796	3	27	4720
2	28114253	28118274	3	35	398
2	28172865	28177491	3	82	2540
2	28180511	28192937	3	76	3744
2	28230312	28234722	3	52	3441
2	28268513	28271444	3	34	2165
2	28269287	28272342	9	60	2335
2	28274074	28280934	3	63	3724
2	28279001	28282814	4	55	3267
2	28398415	28403989	3	55	167
2	28434337	28437911	2	53	4898
2	28724829	28730673	3	52	1116
2	28730677	28734290	3	75	4513
2	28735980	28741257	2	60	2124
2	28755594	28761319	2	50	154
2	28758050	28763875	2	45	3306
2	28776603	28780942	2	61	135
2	28780945	28784025	2	24	4456
2	28782289	28785286	3	29	3697
2	28784044	28787133	1	51	2734
2	28785287	28788744	2	67	2290
2	28787156	28792995	2	69	1020
2	28788746	28796588	2	65	1631
2	28793011	28798920	2	46	3165
2	28796645	28801359	2	51	976
2	28834171	28835754	2	37	2381
2	29289138	29290297	3	8	2743
2	30592621	30596237	3	46	5982
2	30701249	30711008	3	51	3127
2	31366990	31374307	2	40	1043
2	31374812	31391623	3	65	4332
2	31424243	31429561	3	68	3596
2	31851077	31858079	3	35	4835
2	31852226	31859458	3	49	2256
2	32049939	32054147	4	22	602
2	32148181	32153605	4	64	2922
2	32149892	32155531	4	46	3399
2	32440561	32446523	3	76	2350
2	32445342	32448267	3	63	2738
2	32815320	32816494	4	24	2685
2	32893586	32898669	4	40	2908
2	33042777	33045342	3	68	1900
2	33056003	33060873	2	29	3719
2	33067354	33073651	1	59	475
2	33070818	33076018	1	42	6020
2	33141237	33146668	3	65	246
2	33145327	33149713	3	39	1685
2	33152271	33155516	3	42	3842
2	33570954	33575892	6	52	4442
2	34624953	34626832	3	87	808
2	34662363	34666133	3	71	2226
2	34684615	34690846	7	86	2001
2	34692855	34696599	6	87	2388
2	35024297	35026561	6	85	638
2	35120740	35123342	6	65	3448
2	35220748	35224648	2	45	2185
2	35224666	35228427	3	47	4333
2	35228433	35231953	2	66	5670
2	35244776	35251219	2	69	160
2	35256548	35259884	3	73	2589
2	35258132	35261545	3	78	1772
2	35259904	35262897	3	76	3095
2	35269027	35271997	3	78	4426
2	35270086	35273627	3	67	3368
2	35272003	35275812	4	52	2186
2	35273628	35279620	3	60	4176
2	35275836	35283006	3	68	5653
2	35279663	35283854	3	43	5568
2	35287518	35290396	3	21	5645
2	35288546	35291626	3	60	1904
2	35290525	35293084	3	80	1021
2	35291633	35295310	3	79	5635
2	35303792	35307522	2	55	4537
2	35307534	35309953	3	30	1652
2	35309000	35311252	3	15	5161
2	35309955	35311817	2	14	1782
2	35311254	35313941	3	38	5373
2	35318646	35321986	2	64	4062
2	35320444	35323268	2	33	1878
2	35323334	35327099	5	34	5036
2	35325220	35329031	5	19	2593
2	35337260	35339662	4	26	2890
2	35339002	35340986	3	18	4858
2	35340991	35343450	5	41	5945
2	35343459	35345780	4	14	4246
2	35346769	35348988	4	54	162
2	35348322	35350160	4	62	1109
2	35349023	35351893	4	55	4686
2	35350172	35353162	3	58	3413
2	35351902	35356707	3	65	5398
2	35353173	35359744	3	64	1928
2	35356767	35363074	3	58	436
2	35359746	35365746	8	44	1835
2	35359746	35365746	1	44	2151
2	35365757	35369407	1	39	4282
2	35367316	35370525	3	66	4231
2	35369425	35372475	3	73	3219
2	35370574	35374478	3	52	3905
2	35372517	35376289	3	60	2520
2	35374496	35379664	3	76	4422
2	35379683	35383182	3	34	2637
2	35381976	35385558	3	29	2066
2	35383190	35390589	2	51	551
2	35385626	35395169	8	66	3757
2	35385626	35395169	2	66	1418
2	35390613	35399894	2	70	3113
2	35395222	35401687	2	51	2504
2	35401699	35407148	2	63	4104
2	35406319	35409738	2	58	5801
2	35407149	35410946	2	41	4546
2	35548186	35552403	2	31	4777
2	35550336	35554140	2	25	5642
2	35561622	35565663	3	32	4659
2	35583336	35587706	3	57	2577
2	35748045	35751371	3	15	4238
2	35750397	35754666	3	26	5
2	35803129	35808343	6	31	4118
2	35805667	35810750	5	37	1871
2	35899895	35901935	1	11	2945
3	500834	504127	4	51	1700
3	544570	547457	5	59	3540
3	1064542	1066818	3	92	3939
3	1421791	1426469	4	64	28
3	1424083	1428660	5	59	2064
3	1426475	1431242	4	56	3531
3	2574283	2579395	5	26	1808
3	2837204	2843026	6	54	2261
3	2869924	2876535	7	66	1862
3	2979189	2983125	5	52	3873
3	2980488	2984678	5	73	4119
3	3148744	3155161	2	48	2735
3	3327910	3330850	3	64	5394
3	3329415	3332076	5	68	2558
3	3386539	3390248	4	89	1583
3	3964139	3971670	5	37	807
3	4427567	4430563	4	23	4980
3	4429178	4433065	3	31	439
3	4430615	4434008	3	31	5809
3	5365250	5388712	5	81	5679
3	5494209	5496659	4	58	44
3	6572457	6574890	4	30	3572
3	8450937	8455561	4	40	282
3	9113747	9120257	2	51	2511
3	9749074	9755733	3	57	2783
3	9909547	9912797	3	96	3466
3	9911611	9913992	3	99	361
3	10981190	10983752	6	61	4572
3	10982902	10985358	7	36	313
3	11034319	11038909	4	53	87
3	11036993	11040925	3	62	645
3	11265858	11269587	4	53	1882
3	11973240	11979550	6	47	4232
3	11993439	11997740	2	21	3589
3	12107149	12111286	3	39	5431
3	12305499	12309952	4	35	5847
3	12306784	12310960	4	28	639
3	12658316	12661163	3	41	2432
3	12659632	12663299	4	38	80
3	12704031	12708263	6	28	3327
3	12706286	12710224	6	26	875
3	12715757	12717890	4	23	302
3	12811442	12814168	2	78	3028
3	12813345	12815816	2	67	1164
3	13298108	13300565	5	15	4757
3	13614597	13616103	5	38	1424
3	13615341	13616834	6	41	647
3	13616145	13617558	5	32	4362
3	13616884	13618520	6	32	5339
3	14461769	14464595	4	34	487
3	14525979	14532122	3	57	4052
3	14874187	14877362	3	22	3793
3	14874886	14879062	2	31	4336
3	14926998	14931557	4	57	1015
3	15841770	15844416	3	68	2646
3	15843421	15845416	3	79	4309
3	15984489	15990322	7	39	985
3	16288976	16294379	5	34	2435
3	16290719	16295422	8	27	1525
3	16302202	16304357	3	10	3555
3	16303021	16305998	5	17	3188
3	16600174	16603599	3	59	2766
3	16665770	16669917	5	66	3702
3	16667984	16671730	5	68	745
3	16669981	16674705	5	61	1750
3	16671741	16678808	5	45	2293
3	16676066	16679765	6	36	2603
3	16678847	16681573	5	29	4040
3	16766387	16772275	8	60	681
3	16900331	16904718	3	15	4382
3	16900880	16907032	3	13	4324
3	17700808	17703155	7	74	3025
3	18754238	18766127	3	48	3666
3	19449784	19453966	4	62	1237
3	19452377	19458415	2	48	4412
3	19708769	19713031	1	13	5427
3	19709844	19718145	1	38	1608
3	21576214	21580997	3	50	4323
3	22689849	22693909	5	42	3851
3	23339486	23344195	4	43	3990
3	23516687	23519671	4	23	270
3	23518151	23520608	2	14	4600
3	23659955	23663029	1	77	4436
3	23667266	23670082	1	85	5696
3	23668361	23672339	1	75	3366
3	23923982	23929355	3	65	820
3	24030737	24034065	2	45	4700
3	24232411	24235450	4	67	228
3	24238700	24240901	2	53	1574
3	24240346	24245570	3	51	1709
3	24240904	24247510	4	65	2495
3	24267885	24274970	5	64	489
3	24354896	24362123	3	40	2069
3	24357246	24363392	4	55	4094
3	24426926	24428804	3	20	2194
3	24500103	24503642	2	64	1866
3	24527966	24533353	2	36	2207
3	24529922	24536819	2	40	1491
3	25014041	25020991	3	39	981
3	25014776	25022555	1	50	545
3	25134671	25142929	2	48	1881
3	25141373	25145988	3	32	4540
3	25270173	25277478	4	49	4833
3	25376650	25412727	5	64	5238
3	25416508	25418346	5	36	972
3	25428073	25441797	6	41	3656
3	25693581	25718963	2	45	5657
3	25714551	25719611	8	29	193
3	25723959	25727589	2	66	1480
3	25726499	25729138	8	73	4403
3	25870630	25876021	4	43	4423
3	25885475	25889720	2	83	3511
3	25943048	25946315	5	33	5736
3	25971937	25979367	4	78	3475
3	26294544	26299370	2	47	2950
3	26297882	26300079	2	33	3530
3	26369964	26374881	3	76	4034
3	26374078	26375602	3	77	310
3	26432426	26434942	3	37	6017
3	26953772	26956307	4	17	1552
3	27394605	27396373	3	67	3500
3	27395813	27400605	3	84	3593
3	28436144	28441737	3	67	1245
3	28439486	28443231	3	64	5187
3	29009749	29014014	3	82	3946
3	29024611	29028574	3	73	3057
3	29026628	29031175	3	71	1836
3	29075480	29082260	2	46	1692
3	29078231	29083303	2	71	3891
3	29775143	29780868	5	38	4208
3	29792121	29795759	4	57	5831
3	29809308	29814196	4	85	2085
3	29814207	29817924	4	75	1013
3	29816037	29823603	4	67	4386
3	30307634	30312487	4	68	5644
3	30574300	30575899	2	9	2453
3	31127443	31131658	3	62	2931
3	31129602	31135468	4	43	2349
3	31474141	31479498	4	38	4991
3	32046628	32050966	3	57	1616
3	32137584	32143774	4	51	1859
3	32140603	32145089	3	31	4543
3	32253786	32258671	5	31	5851
3	32260180	32265307	3	80	4851
3	32263671	32268762	3	73	4314
3	32292210	32296639	8	63	595
3	32292210	32296639	1	63	1411
3	32861031	32866845	4	57	3510
3	32998091	33003046	2	60	3011
3	33001548	33005467	6	41	305
3	33700852	33708649	4	59	1474
3	34114245	34117776	1	64	12
3	34116711	34119285	1	54	809
4	1018	59118	4	53	3652
4	56944	61742	4	59	4527
4	59120	62512	4	63	5134
4	61787	63848	4	67	1432
4	62522	64327	2	78	838
4	63866	65546	4	81	4553
4	64401	66082	4	65	3111
4	65634	66696	4	65	2431
4	66103	67454	4	67	2592
4	66774	68152	4	64	993
4	67521	69137	4	64	4755
4	68178	70333	4	74	4195
4	69155	71597	4	78	5943
4	70381	72709	4	62	4239
4	71751	73338	4	41	4006
4	73429	75951	3	24	2240
4	78821	83134	4	74	825
4	82013	85667	4	61	1285
4	83155	87821	3	54	5701
4	87822	92297	4	49	97
4	89678	94995	4	64	2202
4	101228	108631	3	62	5086
4	106262	109612	3	64	5226
4	108695	111265	4	62	1104
4	109737	113741	4	57	4126
4	111293	114367	4	59	576
4	113744	115253	5	72	455
4	115254	121409	4	79	2477
4	121562	129042	4	44	2698
4	129228	133664	3	56	5054
4	131207	134252	5	57	4805
4	135091	136131	3	59	3207
4	136142	138947	3	78	1534
4	138419	139430	3	91	4067
4	138949	140436	4	90	5855
4	142801	144358	4	82	4364
4	143650	145027	3	80	325
4	144430	145639	4	91	1078
4	146274	147649	4	84	2555
4	147061	148378	4	81	2892
4	151045	153883	4	97	3608
4	152834	155227	3	98	4529
4	161186	163531	4	75	4458
4	162329	164083	3	73	486
4	163570	164760	4	82	2869
4	164084	166047	4	82	5250
4	164761	167133	3	79	125
4	166072	167928	4	85	2661
4	167134	168698	3	78	5245
4	167929	169591	3	82	3601
4	168700	170935	2	85	1315
4	169604	175816	2	77	3952
4	175842	177569	4	87	2551
4	176534	180847	4	82	3109
4	177575	182767	4	60	2773
4	180852	184691	4	46	4918
4	182790	187028	4	56	2867
4	187042	191550	4	65	2541
4	189179	193584	5	55	3817
4	191577	195150	5	57	3205
4	193675	196255	5	63	5539
4	195239	198067	6	62	4828
4	203843	205660	4	96	4211
4	204487	206720	4	77	5295
4	205753	207371	4	72	3385
4	207381	208367	4	67	1860
4	207925	209082	3	55	4120
4	215531	219313	4	65	465
4	217163	221433	3	59	3374
4	219314	223244	3	56	3687
4	221502	226696	5	62	3443
4	226794	230248	6	47	5246
4	491372	492527	4	39	3749
4	1136986	1139056	0	39	1313
4	1145236	1146423	3	28	2318
4	1145236	1146423	6	28	3599
4	1145861	1147357	5	52	560
4	1146427	1149616	4	69	2312
4	1199970	1203590	3	60	3956
4	1220151	1228345	4	93	6029
4	1221279	1229918	4	81	4207
4	1246929	1253216	3	73	4072
4	1249810	1254270	3	96	1009
4	1253225	1255923	4	107	1222
4	1254283	1256635	4	94	1026
4	1258605	1260307	4	92	4906
4	1333394	1360121	3	107	4863
4	1358915	1360845	2	121	2137
4	1361918	1365284	4	88	3820
4	1715344	1718135	4	77	2772
4	1718189	1721983	2	86	712
4	1719327	1739111	3	63	1793
4	1753824	1755721	1	77	5457
4	1757506	1758976	4	60	4970
4	1765748	1766976	1	62	4789
4	1766990	1811945	2	68	5195
4	1781037	1813840	1	61	1667
4	1813842	1816111	3	32	5326
4	1818013	1821232	2	86	1205
4	1821242	1825347	5	59	2664
4	1822563	1827102	8	56	3835
4	1825364	1827580	3	71	5620
4	1827108	1830311	4	75	652
4	1827586	1831259	1	54	3400
4	1830322	1832795	3	42	1329
4	1831261	1834662	3	52	5608
4	1832799	1836101	3	67	5271
4	1840279	1844275	5	78	5531
4	1840279	1844275	7	78	3989
4	1841231	1846397	3	75	4695
4	1844421	1847989	4	67	4534
4	1846398	1849399	5	53	1101
4	1855289	1857002	4	71	915
4	1857539	1860063	1	32	3069
4	1859089	1861239	3	19	765
4	1860068	1862266	5	17	3146
4	1861254	1863347	1	15	4347
4	1866938	1869583	4	30	1668
4	1872240	1873991	4	105	1066
4	1873140	1874706	4	103	1789
4	1876243	1880224	2	74	78
4	1877961	1881466	2	82	155
4	1880226	1883256	1	93	2850
4	1881477	1884604	3	79	4331
4	1883263	1889161	1	69	1948
4	1905504	1907115	1	83	5951
4	1906472	1907846	2	92	3669
4	1907143	1908949	2	85	2304
4	1911748	1962233	3	73	5562
4	1942171	1963002	3	97	3634
4	1962378	1963469	3	97	1342
4	1963505	1965584	2	74	1195
4	1964034	1967101	3	87	535
4	1965608	1968396	1	90	4762
4	1967102	1969101	3	100	2224
4	1968403	1969608	2	76	516
4	1973586	1987665	3	73	3935
4	1985214	1990807	3	52	4494
4	2035631	2036908	3	11	3474
4	2036254	2037583	3	13	4310
4	2036912	2039367	3	30	4031
4	2037584	2042153	3	56	2984
4	2039377	2042722	4	66	4826
4	2042176	2043248	3	77	4327
4	2042727	2046389	2	93	2571
4	2048770	2052028	3	71	6004
4	2049867	2054175	3	74	3738
4	2052031	2056776	4	70	3209
4	2054176	2057361	4	71	3796
4	2056778	2057906	2	55	4677
4	2059032	2062089	2	59	1343
4	2059923	2083634	3	85	5587
4	2062096	2192368	3	57	604
4	2192370	2284179	3	82	3588
4	2285524	2288477	2	89	1318
4	2287546	2322143	3	58	1850
4	2288644	2358894	1	12	3072
4	2361310	2385033	2	75	2469
4	2373781	2385886	3	120	3605
4	2385923	2389347	3	114	6082
4	2388287	2390070	3	112	207
4	2389349	2394618	3	94	3489
4	2492625	2494294	3	101	5010
4	2494298	2496518	1	81	2880
4	2496526	2499058	2	93	1983
4	2506994	2510731	1	83	5439
4	2811552	2884622	1	51	1397
4	2816494	2904829	1	26	5694
4	3468841	3530579	2	47	6053
4	3558309	3560920	1	69	6083
4	3559632	3562936	2	78	853
4	3562942	3564120	1	102	3947
4	3563403	3564890	2	108	3191
4	3564124	3565566	2	113	2053
4	3575053	3577207	1	67	1359
4	3582037	3588089	0	92	1124
4	3587478	3588682	3	91	866
4	3588150	3611472	2	89	164
4	3662245	3682753	1	57	2485
4	4248266	4268675	1	27	922
4	4298377	4300807	2	104	5049
4	4299136	4302658	1	91	5443
4	4300823	4303872	1	90	4279
4	4304684	4309510	3	101	3998
4	4416071	4420355	6	93	666
4	4653765	4659246	6	87	4453
4	4664673	4668635	2	78	5332
4	4686400	4687882	6	95	4405
4	4708621	4712497	6	60	5402
4	4791181	4792452	4	69	1832
4	4792461	4799851	0	90	2434
4	5098665	5099960	6	110	1579
4	7268017	7272222	4	46	3431
4	7288273	7291055	3	22	43
4	7290543	7294186	4	22	4808
4	7346859	7348318	6	35	7
4	7378571	7380782	2	31	2033
4	7472654	7477924	3	41	5968
4	8317613	8336199	5	83	2242
4	8799589	8801537	5	45	506
4	8865841	8867525	6	38	1096
4	8866783	8868061	7	23	3229
4	9308351	9310274	4	30	3717
4	9654573	9669201	4	56	2052
4	10591728	10594005	9	42	718
4	11263612	11267699	6	27	3107
4	11266462	11270186	6	30	5591
4	11349005	11367573	4	32	1415
4	11459414	11461332	4	30	5594
4	11552330	11554806	6	55	95
4	12076007	12084856	4	67	3839
4	14804272	14809355	3	26	6059
4	14805909	14811173	3	16	4930
4	16724836	16729319	1	98	4702
4	16726549	16731187	1	98	1302
4	16868869	16872945	1	19	3915
4	16869987	16873910	1	54	49
4	17036909	17038332	1	69	259
4	17043768	17046779	2	72	2030
4	17045655	17048585	2	74	5775
4	17122951	17128135	1	19	3654
4	18184687	18186629	8	45	5179
4	18651369	18654147	2	87	3644
4	18783521	18785738	3	55	3461
4	18934370	18936366	3	19	4352
4	18954665	18966171	1	56	1386
4	18958110	18967656	2	49	3014
4	19355218	19360510	2	54	847
4	19355913	19362025	2	65	1829
4	19659884	19666059	5	63	2896
4	20212720	20216975	7	61	5039
4	20621241	20627333	5	92	927
4	20627439	20628650	2	101	3435
4	20628074	20637109	2	104	563
4	20637111	20640245	2	80	587
4	20701104	20704060	4	87	413
4	20703077	20706366	4	82	3876
4	20710635	20713681	4	98	3773
4	20724443	20734215	3	79	5071
4	20943639	20949116	3	81	4649
4	20946531	20950480	5	69	339
4	22302751	22306377	3	65	5482
4	22829873	22835601	4	59	1593
4	22833863	22836764	4	40	2672
4	23320375	23326101	4	32	5582
4	23564353	23568031	1	73	1498
4	23566662	23570269	2	74	3767
4	23573117	23578747	1	58	3310
4	23624427	23629420	3	41	5379
4	23627477	23630633	3	33	218
4	23632584	23640535	5	60	85
4	23665723	23667157	2	37	5695
4	23694384	23695882	4	36	5288
4	24401342	24406450	2	42	549
4	24403080	24408405	2	75	2939
4	24620932	24631848	4	28	1059
4	24623990	24634739	5	34	2172
4	24666233	24671457	4	69	2726
4	24738354	24741358	4	89	3323
4	24739680	24742361	3	53	984
4	24747949	24751325	3	62	4500
4	25018000	25022230	5	32	4535
4	25019535	25025269	6	51	1998
4	25222030	25227281	5	78	5160
4	25255168	25257120	3	6	4966
4	25956770	25961158	3	64	3183
4	25957507	25963493	2	40	3077
4	26082589	26084139	1	42	4623
4	26083472	26085105	1	43	3774
4	26104714	26111722	2	53	1572
4	26108739	26115400	4	41	4947
4	26111788	26117331	3	34	241
4	26128634	26131391	5	56	263
4	26312096	26314916	3	83	1025
4	26313542	26317482	3	65	5121
4	26468888	26474250	2	81	1821
4	26470258	26476499	3	54	5966
4	26839625	26861609	1	11	4956
4	26860476	26862930	3	17	1753
4	26985815	26988206	1	65	2113
4	27000335	27009419	2	56	5844
4	27013158	27018251	3	59	785
4	27014894	27020545	2	63	6019
4	27035643	27040332	3	34	4723
4	27038950	27043190	2	28	1272
4	27043206	27046984	4	69	4490
4	27052647	27055118	2	54	2941
4	27054174	27057570	2	41	5385
4	27093077	27094878	3	60	5324
4	27564199	27568883	5	38	1765
